Image URL,Web page URL,Subset,Labels,Local Path
,,,,/scratch/$USER/images/img_994.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTI/EDG/NTI_EDG_1151422-001.jpg,https://artuk.org/discover/artworks/a-sheep-100148,'test',' sheep',/scratch/$USER/images/img_995.jpg
,,,,/scratch/$USER/images/img_996.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/GLW/MIP/GLW_MIP_1967_119_1-001.jpg,https://artuk.org/discover/artworks/a-sheep-and-its-owner-62544,'test',' sheep',/scratch/$USER/images/img_997.jpg
,,,,/scratch/$USER/images/img_998.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WYR/BMGH/WYR_BMGH_1906_034-001.jpg,https://artuk.org/discover/artworks/a-sheep-farm-on-the-south-downs-23293,'test',' sheep',/scratch/$USER/images/img_999.jpg
,,,,/scratch/$USER/images/img_1000.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ES/BRHM/ES_BRHM_BPV_006_03-001.jpg,https://artuk.org/discover/artworks/a-sheep-grazing-75038,'train',' sheep',/scratch/$USER/images/img_1001.jpg
,,,,/scratch/$USER/images/img_1002.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTI/LLN/NTI_LLN_461455-001.jpg,https://artuk.org/discover/artworks/a-sheep-two-lambs-a-cock-and-a-hen-in-a-landscape-101101,'test',' sheep',/scratch/$USER/images/img_1003.jpg
,,,,/scratch/$USER/images/img_1004.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NOT/NCMG/NOT_NCMG_1944_32-001.jpg,https://artuk.org/discover/artworks/a-shell-and-flowers-47298,'validation',' diningtable',/scratch/$USER/images/img_1005.jpg
,,,,/scratch/$USER/images/img_1006.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTS/BROD/NTS_BROD_2010_1882-001.jpg,https://artuk.org/discover/artworks/a-shepherd-boy-and-sheep-195818,'test',' sheep',/scratch/$USER/images/img_1007.jpg
,,,,/scratch/$USER/images/img_1008.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTS/BROD/NTS_BROD_2009_542-001.jpg,https://artuk.org/discover/artworks/a-shepherd-boy-and-sheep-195842,'train',' sheep',/scratch/$USER/images/img_1009.jpg
,,,,/scratch/$USER/images/img_1010.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIII/BELT/NTIII_BELT_436013-001.jpg,https://artuk.org/discover/artworks/a-shepherd-boy-with-sheep-goats-and-cattle-176389,'train',' sheep',/scratch/$USER/images/img_1011.jpg
,,,,/scratch/$USER/images/img_1012.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIII/NOST/NTIII_NOST_960240-001.jpg,https://artuk.org/discover/artworks/a-shepherdess-and-sheep-170823,'test',' sheep',/scratch/$USER/images/img_1013.jpg
,,,,/scratch/$USER/images/img_1014.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NFK/NCM/NFK_NCM_NWHCM_1991_1_34-001.jpg,https://artuk.org/discover/artworks/a-shepherdess-with-sheep-beneath-the-walls-of-rome-other-figures-and-buildings-beyond-1452,'test',' sheep',/scratch/$USER/images/img_1015.jpg
,,,,/scratch/$USER/images/img_1016.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NMM/NMMG/NMM_NMMG_BHC1120-001.jpg,https://artuk.org/discover/artworks/a-ship-and-men-in-a-rowing-boat-off-calais-172785,'test',' boat',/scratch/$USER/images/img_1017.jpg
,,,,/scratch/$USER/images/img_1018.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/GCH/NTII_GCH_445527-001.jpg,https://artuk.org/discover/artworks/a-ship-and-small-boats-at-harbour-130412,'test',' boat',/scratch/$USER/images/img_1019.jpg
,,,,/scratch/$USER/images/img_1020.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/FAG/CW_FAG_FAMAG_1000_8-001.jpg,https://artuk.org/discover/artworks/a-ship-of-the-line-entering-malta-14639,'train',' boat',/scratch/$USER/images/img_1021.jpg
,,,,/scratch/$USER/images/img_1022.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/FAG/CW_FAG_FAMAG_1000_14-001.jpg,https://artuk.org/discover/artworks/a-shipping-scene-14761,'validation',' boat',/scratch/$USER/images/img_1023.jpg
,,,,/scratch/$USER/images/img_1024.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NMM/NMMG/NMM_NMMG_BHC1569-001.jpg,https://artuk.org/discover/artworks/a-ships-boat-at-sea-173501,'train',' boat',/scratch/$USER/images/img_1025.jpg
,,,,/scratch/$USER/images/img_1026.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LAN/TOWN/LAN_TOWN_BURGM_paoil234_2-001.jpg,https://artuk.org/discover/artworks/a-shorthorn-cow-151261,'validation',' cow',/scratch/$USER/images/img_1027.jpg
,,,,/scratch/$USER/images/img_1028.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/BBO/MERL/BBO_MERL_M_24-001.jpg,https://artuk.org/discover/artworks/a-shorthorn-cow-27035,'test',' cow',/scratch/$USER/images/img_1029.jpg
,,,,/scratch/$USER/images/img_1030.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/BBO/MERL/BBO_MERL_M_28-001.jpg,https://artuk.org/discover/artworks/a-shorthorn-cow-27051,'test',' cow',/scratch/$USER/images/img_1031.jpg
,,,,/scratch/$USER/images/img_1032.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/BBO/MERL/BBO_MERL_M_35-001.jpg,https://artuk.org/discover/artworks/a-shorthorn-cow-with-a-figure-27025,'test',' cow',/scratch/$USER/images/img_1033.jpg
,,,,/scratch/$USER/images/img_1034.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/BBO/MERL/BBO_MERL_M_26-001.jpg,https://artuk.org/discover/artworks/a-small-black-cow-27053,'validation',' cow',/scratch/$USER/images/img_1035.jpg
,,,,/scratch/$USER/images/img_1036.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTI/TYD/NTI_TYD_21092-001.jpg,https://artuk.org/discover/artworks/a-soldier-in-a-cuirass-seated-at-a-table-holding-a-pipe-100821,'test',' diningtable',/scratch/$USER/images/img_1037.jpg
,,,,/scratch/$USER/images/img_1038.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/SPR/NTII_SPR_216422-001.jpg,https://artuk.org/discover/artworks/a-soulful-bay-horses-head-131228,'test',' horse',/scratch/$USER/images/img_1039.jpg
,,,,/scratch/$USER/images/img_1040.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/AAG/ABD_AAG_ag009575-001.jpg,https://artuk.org/discover/artworks/a-south-prospect-of-aberdeen-108005,'test',' train',/scratch/$USER/images/img_1041.jpg
,,,,/scratch/$USER/images/img_1042.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LW/ECSH/LW_ECSH_J920011-001.jpg,https://artuk.org/discover/artworks/a-spanish-boy-with-a-dog-178888,'validation',' dog',/scratch/$USER/images/img_1043.jpg
,,,,/scratch/$USER/images/img_1044.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIII/ANG/NTIII_ANG_515536-001.jpg,https://artuk.org/discover/artworks/a-sportsman-and-his-dog-169904,'test',' dog',/scratch/$USER/images/img_1045.jpg
,,,,/scratch/$USER/images/img_1046.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/ACC/ACC/ACC_ACC_ACC160_1998-001.jpg,https://artuk.org/discover/artworks/a-spy-in-the-house-of-frank-63314,'train',' horse',/scratch/$USER/images/img_1047.jpg
,,,,/scratch/$USER/images/img_1048.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_1042-001.jpg,https://artuk.org/discover/artworks/a-squall-southampton-water-8167,'train',' boat',/scratch/$USER/images/img_1049.jpg
,,,,/scratch/$USER/images/img_1050.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTS/MAR/NTS_MAR_98_212-001.jpg,https://artuk.org/discover/artworks/a-st-bernard-dog-197161,'train',' dog',/scratch/$USER/images/img_1051.jpg
,,,,/scratch/$USER/images/img_1052.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/PPA/NY_PPA_035-001.jpg,https://artuk.org/discover/artworks/a-staithes-fisherman-9009,'test',' chair',/scratch/$USER/images/img_1053.jpg
,,,,/scratch/$USER/images/img_1054.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/RCM/CW_RCM_TRURI_1927_68-001.jpg,https://artuk.org/discover/artworks/a-steady-drizzle-14333,'test',' horse',/scratch/$USER/images/img_1055.jpg
,,,,/scratch/$USER/images/img_1056.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YFH/NY_YFH_NT1984_011-001.jpg,https://artuk.org/discover/artworks/a-still-life-of-an-overturned-glass-vase-with-flowers-and-flying-insects-9890,'test',' diningtable',/scratch/$USER/images/img_1057.jpg
,,,,/scratch/$USER/images/img_1058.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YFH/NY_YFH_NT1984_016-001.jpg,https://artuk.org/discover/artworks/a-still-life-of-dead-birds-and-fruit-9900,'train',' bird diningtable',/scratch/$USER/images/img_1059.jpg
,,,,/scratch/$USER/images/img_1060.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTI/EDG/NTI_EDG_1151295-001.jpg,https://artuk.org/discover/artworks/a-still-life-with-a-servant-and-a-dog-100024,'train',' dog',/scratch/$USER/images/img_1061.jpg
,,,,/scratch/$USER/images/img_1062.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/COL/GAG/COL_GAG_3710-001.jpg,https://artuk.org/discover/artworks/a-still-life-with-fruit-and-flowers-on-a-table-52133,'train',' diningtable',/scratch/$USER/images/img_1063.jpg
,,,,/scratch/$USER/images/img_1064.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LNE/HMCC/LNE_HMCC_CH1996_14-001.jpg,https://artuk.org/discover/artworks/a-storm-off-the-coast-with-men-o-war-and-fishing-boats-133067,'test',' boat',/scratch/$USER/images/img_1065.jpg
,,,,/scratch/$USER/images/img_1066.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ESX/AM/ESX_AM_394-001.jpg,https://artuk.org/discover/artworks/a-study-from-memory-of-an-eager-horse-3910,'train',' horse',/scratch/$USER/images/img_1067.jpg
,,,,/scratch/$USER/images/img_1068.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIV/CHAW/NTIV_CHAW_1102559-001.jpg,https://artuk.org/discover/artworks/a-study-of-randolph-frederick-edward-spencer-churchill-19111968-seated-in-a-garden-chair-218599,'test',' chair',/scratch/$USER/images/img_1069.jpg
,,,,/scratch/$USER/images/img_1070.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NML/LLG/NML_LLG_LL_3718-001.jpg,https://artuk.org/discover/artworks/a-study-of-seven-sheep-102473,'test',' sheep',/scratch/$USER/images/img_1071.jpg
,,,,/scratch/$USER/images/img_1072.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ESX/AM/ESX_AM_634-001.jpg,https://artuk.org/discover/artworks/a-suffolk-horse-fair-lavenham-3573,'train',' horse',/scratch/$USER/images/img_1073.jpg
,,,,/scratch/$USER/images/img_1074.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/RCM/CW_RCM_TRURI_1946_119-001.jpg,https://artuk.org/discover/artworks/a-summers-day-gurnards-head-cornwall-14360,'validation',' boat',/scratch/$USER/images/img_1075.jpg
,,,,/scratch/$USER/images/img_1076.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/RCM/CW_RCM_TRURI_1928_51-001.jpg,https://artuk.org/discover/artworks/a-sunday-evening-the-return-from-church-14286,'test',' boat',/scratch/$USER/images/img_1077.jpg
,,,,/scratch/$USER/images/img_1078.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/TWE/NTII_TWE_478841-001.jpg,https://artuk.org/discover/artworks/a-swaledale-sheep-and-ram-in-profile-130611,'test',' sheep',/scratch/$USER/images/img_1079.jpg
,,,,/scratch/$USER/images/img_1080.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/GL/GM/GL_GM_22-001.jpg,https://artuk.org/discover/artworks/a-swan-enraged-by-dogs-84515,'test',' dog',/scratch/$USER/images/img_1081.jpg
,,,,/scratch/$USER/images/img_1082.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NMM/NMMG/NMM_NMMG_BHC1174-001.jpg,https://artuk.org/discover/artworks/a-swansea-pilot-boat-172610,'train',' boat',/scratch/$USER/images/img_1083.jpg
,,,,/scratch/$USER/images/img_1084.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_201-001.jpg,https://artuk.org/discover/artworks/a-swiss-landscape-7902,'validation',' dog sheep',/scratch/$USER/images/img_1085.jpg
,,,,/scratch/$USER/images/img_1086.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTI/STO/NTI_STO_732220-001.jpg,https://artuk.org/discover/artworks/a-tartar-on-a-horse-101208,'train',' horse',/scratch/$USER/images/img_1087.jpg
,,,,/scratch/$USER/images/img_1088.jpg
,https://artuk.org/discover/artworks/a-team-of-horses-181316,'train',' horse',/scratch/$USER/images/img_1089.jpg
,,,,/scratch/$USER/images/img_1090.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/VA/PC/VA_PC_2006AG3584-001.jpg,https://artuk.org/discover/artworks/a-team-of-percheron-horses-30631,'train',' horse',/scratch/$USER/images/img_1091.jpg
,,,,/scratch/$USER/images/img_1092.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/AAG/ABD_AAG_AG002221-001.jpg,https://artuk.org/discover/artworks/a-terrier-dog-106744,'train',' bird dog',/scratch/$USER/images/img_1093.jpg
,,,,/scratch/$USER/images/img_1094.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NMM/NMMG/NMM_NMMG_BHC1175-001.jpg,https://artuk.org/discover/artworks/a-tilt-boat-173132,'train',' boat',/scratch/$USER/images/img_1095.jpg
,,,,/scratch/$USER/images/img_1096.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/SW/CCITC/SW_CCITC_CCC_PCF87-001.jpg,https://artuk.org/discover/artworks/a-totten-wooden-boat-by-the-banks-of-a-river-159152,'train',' boat',/scratch/$USER/images/img_1097.jpg
,,,,/scratch/$USER/images/img_1098.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/SS/SAB/SS_SAB_T_AT_3367-001.jpg,https://artuk.org/discover/artworks/a-traveller-seated-on-a-country-road-holding-a-white-horse-208621,'test',' horse',/scratch/$USER/images/img_1099.jpg
,,,,/scratch/$USER/images/img_1100.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/CCP/NTII_CCP_533872-001.jpg,https://artuk.org/discover/artworks/a-trompe-loeil-portrait-of-an-unknown-young-boy-with-his-dog-130245,'train',' dog',/scratch/$USER/images/img_1101.jpg
,,,,/scratch/$USER/images/img_1102.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/RCM/CW_RCM_TRURI_1914_7-001.jpg,https://artuk.org/discover/artworks/a-truce-14099,'train',' diningtable dog',/scratch/$USER/images/img_1103.jpg
,,,,/scratch/$USER/images/img_1104.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/EDI/HSE/EDI_HSE_TRH_004-001.jpg,https://artuk.org/discover/artworks/a-tug-towing-a-sailing-boat-94506,'train',' boat',/scratch/$USER/images/img_1105.jpg
,,,,/scratch/$USER/images/img_1106.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/LPH/NTII_UPH_446719-001.jpg,https://artuk.org/discover/artworks/a-turkey-cock-and-other-birds-in-a-garden-131939,'test',' bird',/scratch/$USER/images/img_1107.jpg
,,,,/scratch/$USER/images/img_1108.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/IWM/IWM/IWM_IWM_LD_1561-001.jpg,https://artuk.org/discover/artworks/a-u-boat-surrenders-to-a-hudson-aircraft-6998,'test',' aeroplane',/scratch/$USER/images/img_1109.jpg
,,,,/scratch/$USER/images/img_1110.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/LYP/NTII_LYP_500453-001.jpg,https://artuk.org/discover/artworks/a-vaguely-italianate-landscape-with-antique-ruins-sheep-and-a-sportsman-accosted-by-a-gypsy-and-her-children-132616,'test',' sheep',/scratch/$USER/images/img_1111.jpg
,,,,/scratch/$USER/images/img_1112.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIII/KEDH/NTIII_KEDH_108921-001.jpg,https://artuk.org/discover/artworks/a-vase-of-flowers-with-fruit-a-monkey-and-birds-on-a-terrace-172206,'train',' bird',/scratch/$USER/images/img_1113.jpg
,,,,/scratch/$USER/images/img_1114.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIV/CHAH/NTIV_CHAH_PCF34-001.jpg,https://artuk.org/discover/artworks/a-vase-with-poppies-on-a-table-by-a-window-with-a-view-out-218030,'validation',' diningtable',/scratch/$USER/images/img_1115.jpg
,,,,/scratch/$USER/images/img_1116.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/LAMS/LLR_LAMS_L_F2_1907_0_0-001.jpg,https://artuk.org/discover/artworks/a-venetian-courtship-81041,'train',' chair',/scratch/$USER/images/img_1117.jpg
,,,,/scratch/$USER/images/img_1118.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_698-001.jpg,https://artuk.org/discover/artworks/a-venus-8006,'train',' chair',/scratch/$USER/images/img_1119.jpg
,,,,/scratch/$USER/images/img_1120.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LNE/RAFM/LNE_RAFM_FA03021-001.jpg,https://artuk.org/discover/artworks/a-vickers-wellington-bomber-135963,'test',' aeroplane',/scratch/$USER/images/img_1121.jpg
,,,,/scratch/$USER/images/img_1122.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_194-001.jpg,https://artuk.org/discover/artworks/a-view-of-dordrecht-8163,'train',' boat',/scratch/$USER/images/img_1123.jpg
,,,,/scratch/$USER/images/img_1124.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/BCN/ELYM/BCN_ELYM_1999_091-001.jpg,https://artuk.org/discover/artworks/a-view-of-ely-cambridgeshire-from-st-marys-street-48850,'test',' horse',/scratch/$USER/images/img_1125.jpg
,,,,/scratch/$USER/images/img_1126.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ESX/AM/ESX_AM_52-001.jpg,https://artuk.org/discover/artworks/a-view-of-exmoor-sheep-by-the-wall-in-the-foreground-4085,'test',' sheep',/scratch/$USER/images/img_1127.jpg
,,,,/scratch/$USER/images/img_1128.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LSW/CROY/LSW_CROY_M_1993_229-001.jpg,https://artuk.org/discover/artworks/a-view-of-glen-lochay-with-sheep-88817,'test',' sheep',/scratch/$USER/images/img_1129.jpg
,,,,/scratch/$USER/images/img_1130.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LLR/LCNUG/LLR_LCNUG_1995_6-001.jpg,https://artuk.org/discover/artworks/a-view-of-lincoln-cathedral-from-drury-lane-82039,'test',' horse',/scratch/$USER/images/img_1131.jpg
,,,,/scratch/$USER/images/img_1132.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LLR/LCNUG/LLR_LCNUG_1976_14-001.jpg,https://artuk.org/discover/artworks/a-view-of-lincoln-cathedral-from-the-west-81935,'test',' dog',/scratch/$USER/images/img_1133.jpg
,,,,/scratch/$USER/images/img_1134.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/MTE/CW_MTE_28-001.jpg,https://artuk.org/discover/artworks/a-view-of-mount-edgcumbe-from-cremyll-14823,'train',' boat',/scratch/$USER/images/img_1135.jpg
,,,,/scratch/$USER/images/img_1136.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/MTE/CW_MTE_36-001.jpg,https://artuk.org/discover/artworks/a-view-of-mount-edgcumbe-from-cremyll-14831,'test',' dog',/scratch/$USER/images/img_1137.jpg
,,,,/scratch/$USER/images/img_1138.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/PHG/CW_PHG_NELNG_1995_1-001.jpg,https://artuk.org/discover/artworks/a-view-of-mounts-bay-with-the-north-pier-13988,'test',' boat',/scratch/$USER/images/img_1139.jpg
,,,,/scratch/$USER/images/img_1140.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTI/TYD/NTI_TYD_21144-001.jpg,https://artuk.org/discover/artworks/a-view-of-richmond-with-two-shepherds-and-sheep-on-a-road-100836,'test',' sheep',/scratch/$USER/images/img_1141.jpg
,,,,/scratch/$USER/images/img_1142.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/MNC/NY_MNC_SETCL_NC_02_02-001.jpg,https://artuk.org/discover/artworks/a-view-of-settle-market-place-from-the-west-10110,'test',' horse',/scratch/$USER/images/img_1143.jpg
,,,,/scratch/$USER/images/img_1144.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/MTE/CW_MTE_29-001.jpg,https://artuk.org/discover/artworks/a-view-of-the-dockyard-cremyll-14824,'train',' boat',/scratch/$USER/images/img_1145.jpg
,,,,/scratch/$USER/images/img_1146.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/CCMM/NY_CCMM_10218-001.jpg,https://artuk.org/discover/artworks/a-view-of-the-island-of-madeira-10126,'test',' boat',/scratch/$USER/images/img_1147.jpg
,,,,/scratch/$USER/images/img_1148.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LW/NARM/LW_NARM_1993_11_43_1-001.jpg,https://artuk.org/discover/artworks/a-view-of-the-west-front-horse-guards-with-the-treasury-and-downing-street-beyond-183051,'test',' horse',/scratch/$USER/images/img_1149.jpg
,,,,/scratch/$USER/images/img_1150.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NFK/NCM/NFK_NCM_NWHCM_1951_235_1304-001.jpg,https://artuk.org/discover/artworks/a-view-through-trees-with-a-horseman-and-other-figures-cattle-and-sheep-1517,'test',' sheep',/scratch/$USER/images/img_1151.jpg
,,,,/scratch/$USER/images/img_1152.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/LPH/NTII_UPH_446660-001.jpg,https://artuk.org/discover/artworks/a-village-fair-an-auction-of-horses-131929,'train',' horse',/scratch/$USER/images/img_1153.jpg
,,,,/scratch/$USER/images/img_1154.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_1904_92-001.jpg,https://artuk.org/discover/artworks/a-village-festival-peasants-merrymaking-outside-an-inn-46839,'test',' diningtable',/scratch/$USER/images/img_1155.jpg
,,,,/scratch/$USER/images/img_1156.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/LEAMG/WAR_LEAMG_192-001.jpg,https://artuk.org/discover/artworks/a-visit-from-the-doctor-54443,'train',' chair diningtable',/scratch/$USER/images/img_1157.jpg
,,,,/scratch/$USER/images/img_1158.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/PPA/NY_PPA_112-001.jpg,https://artuk.org/discover/artworks/a-visit-from-the-hall-10020,'train',' chair diningtable dog',/scratch/$USER/images/img_1159.jpg
,,,,/scratch/$USER/images/img_1160.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/NRM/NY_NRM_1977_5818-001.jpg,https://artuk.org/discover/artworks/a-visit-to-town-9453,'test',' chair',/scratch/$USER/images/img_1161.jpg
,,,,/scratch/$USER/images/img_1162.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WLC/WLC/WLC_WLC_P260-001.jpg,https://artuk.org/discover/artworks/a-waggon-and-a-team-of-horses-209267,'test',' horse',/scratch/$USER/images/img_1163.jpg
,,,,/scratch/$USER/images/img_1164.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/PTB/PLM/PTB_PLM_PLYME_P23-001.jpg,https://artuk.org/discover/artworks/a-warship-and-fishing-boats-off-the-north-african-coast-147837,'validation',' boat',/scratch/$USER/images/img_1165.jpg
,,,,/scratch/$USER/images/img_1166.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/LEAMG/WAR_LEAMG_66-001.jpg,https://artuk.org/discover/artworks/a-warwickshire-beacon-burton-dassett-54318,'test',' bird horse sheep',/scratch/$USER/images/img_1167.jpg
,,,,/scratch/$USER/images/img_1168.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTS/GNH/NTS_GNH_75_206-001.jpg,https://artuk.org/discover/artworks/a-white-cockatoo-and-other-birds-in-a-wooded-landscape-197364,'test',' bird',/scratch/$USER/images/img_1169.jpg
,,,,/scratch/$USER/images/img_1170.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTI/TYD/NTI_TYD_28390-001.jpg,https://artuk.org/discover/artworks/a-white-dog-100875,'test',' dog',/scratch/$USER/images/img_1171.jpg
,,,,/scratch/$USER/images/img_1172.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/DUR/DBM/DUR_DBM_2007_6-001.jpg,https://artuk.org/discover/artworks/a-white-dog-45632,'test',' dog',/scratch/$USER/images/img_1173.jpg
,,,,/scratch/$USER/images/img_1174.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIII/ANG/NTIII_ANG_515520_7-001.jpg,https://artuk.org/discover/artworks/a-white-dog-standing-by-a-doorstep-169886,'train',' dog',/scratch/$USER/images/img_1175.jpg
,,,,/scratch/$USER/images/img_1176.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTI/PYR/NTI_PYR_648436-001.jpg,https://artuk.org/discover/artworks/a-white-horse-102070,'test',' horse',/scratch/$USER/images/img_1177.jpg
,,,,/scratch/$USER/images/img_1178.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG881-001.jpg,https://artuk.org/discover/artworks/a-white-horse-and-an-old-man-binding-faggots-114201,'test',' horse',/scratch/$USER/images/img_1179.jpg
,,,,/scratch/$USER/images/img_1180.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/LAMS/LLR_LAMS_L_F36_1990_0_0-001.jpg,https://artuk.org/discover/artworks/a-white-horse-drinking-from-a-stream-81239,'test',' horse',/scratch/$USER/images/img_1181.jpg
,,,,/scratch/$USER/images/img_1182.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTI/DPH/NTI_DPH_1439061-001.jpg,https://artuk.org/discover/artworks/a-white-horse-grazing-99698,'train',' horse',/scratch/$USER/images/img_1183.jpg
